project,category,column1,column2,column3,,
026,,Mudsdale,ultrasun ultramoon,Blush Mountain – SOS,29-32,30
026,,Lurantis,sword shield,Forest of Focus,27,34
026,,Salazzle,ultrasun ultramoon,Wela Volcano Park – SOS,16-19,33
026,,Palossand,sword shield,Loop Lagoon,32,42
026,,Kommo-o,sun moon,Vast Pony Plain – SOS,41-44,45
026,,Corviknight,sword shield,Route 7 blizzard,28-40,38
026,,Flapple,sword scarlet violet,,,Apple
026,,Appletun,shield scarlet violet,,,Apple
026,,Polteageist,sword shield scarlet violet,,,
026,,Alcremie,sword shield scarlet violet,,,
026,,Frosmoth,sword shield scarlet violet,,,Friendship
026,,Pawmot,scarlet violet,Terra Raids,,
026,,Armarouge,scarlet,,,
026,,Ceruledge,violet,,,
026,,Bellibolt,scarlet violet,,,Thunder Stone
026,,Brambleghast,scarlet violet,,,
026,,Scovillain,scarlet violet,,,Fire Stone
026,,Rabsca,scarlet violet,,,
026,,Palafin,scarlet violet,Tera Raids,,
026,,Cetitan,scarlet violet,,,Ice Stone
026,,Dipplin,scarlet violet,Tera Raids,,
026,,Sinistcha,scarlet violet,Tera Raids,,
027,,Poké,,,,
027,,Great,,,,
027,,Ultra,,,,
027,,Master,,,,
027,,Safari,,,,
027,,Fast,,,,
027,,Level,,,,
027,,Lure,,,,
027,,Heavy,,,,
027,,Love,,,,
027,,Friend,,,,
027,,Moon,,,,
027,,Sport,,,,
027,,Net,,,,
027,,Dive,,,,
027,,Nest,,,,
027,,Repeat,,,,
027,,Timer,,,,
027,,Luxury,,,,
027,,Premier,,,,
027,,Dusk,,,,
027,,Heal,,,,
027,,Quick,,,,
027,,Cherish,,,,
027,,Beast,,,,
028,,Zubat,"X , Y 
Omega Ruby , Alpha Sapphire","Connecting Cave
Granite Cave, Meteor Falls, Scorched Slab, Shoal Cave, Seafloor Cavern, Cave of Origin, Victory Road",,
028,,Whismur,"X , Y 
Omega Ruby , Alpha Sapphire","Connecting Cave
Rusturf Tunnel",,
028,,Axew,"X , Y",Connecting Cave,,
028,,Mime Jr.,"X , Y",Reflection Cave,,
028,,Roggenrola,"X , Y",Reflection Cave,,
028,,Carbink,"X , Y",Reflection Cave,,
028,,Slowpoke,"X , Y",Azure Bay,,
028,,Exeggcute,"X , Y",Azure Bay,,
028,,Wingull,"X , Y 
Omega Ruby , Alpha Sapphire","Azure Bay, Route 8, Route 12
Route 103, Route 104, Route 118",,
028,,Smoochum,"X , Y",Frost Cavern,,
028,,Vanilite,"X , Y",Frost Cavern,,
028,,Cubchoo,"X , Y",Frost Cavern,,
028,,Geodude,"X , Y 
Omega Ruby , Alpha Sapphire","Terminus Cave, Victory Road, Route 18
Granite Cave",,
028,,Larvitar,Y,Terminus Cave,,
028,,Aron,"X 
Omega Ruby , Alpha Sapphire","Terminus Cave
Granite Cave, Victory Road",,
028,,Durant,"X , Y","Terminus Cave, Route 18",,
028,,Poliwag,"X , Y",Pokémon Village,,
028,,Lombre,"X , Y",Pokémon Village,,
028,,Foongus,"X , Y","Pokémon Village, Route 15, Route 16, Route 20",,
028,,Graveler,"X , Y",Victory Road,,
028,,Lickitung,"X , Y",Victory Road,,
028,,Floatzel,"X , Y",Victory Road,,
028,,Plusle,"X , Y 
Omega Ruby , Alpha Sapphire","Route 5
Route 110",,
028,,Minun,"X , Y 
Omega Ruby , Alpha Sapphire","Route 5
Route 110",,
028,,Gulpin,"X , Y",Route 5,,
028,,Scraggy,"X , Y",Route 5,,
028,,Psyduck,"X , Y 
Omega Ruby , Alpha Sapphire","Route 7
Safari Zone",,
028,,Hoppip,"X , Y",Route 7,,
028,,Roselia,"X , Y 
Omega Ruby , Alpha Sapphire","Route 7
Route 117",,
028,,Taillow,"X , Y",Route 8,,
028,,Zangoose,"X , Y",Route 8,,
028,,Seviper,"X , Y",Route 8,,
028,,Yanma,"X , Y",Route 10,,
028,,Houndour,X,Route 10,,
028,,Nosepass,"X , Y",Route 10,,
028,,Electrike,"Y 
Omega Ruby , Alpha Sapphire","Route 10
Route 118",,
028,,Nidoran F,"X , Y",Route 11,,
028,,Nidoran M,"X , Y",Route 11,,
028,,Starly,"X , Y",Route 11,,
028,,Stunky,"X , Y",Route 11,,
028,,Tauros,"X , Y",Route 12,,
028,,Mareep,"X , Y",Route 12,,
028,,Miltank,"X , Y",Route 12,,
028,,Ekans,"X , Y",Route 14,,
028,,Bellsprout,"X , Y",Route 14,,
028,,Skorupi,"X , Y",Route 14,,
028,,Murkrow,"X , Y","Route 15, Route 16",,
028,,Kelfki,"X , Y",Route 15,,
028,,Heatmor,"X , Y",Route 18,,
028,,Arbok,"X , Y",Route 19,,
028,,Weepinbell,"X , Y",Route 19,,
028,,Gligar,"X , Y",Route 19,,
028,,Sudowoodo,"X , Y",Route 20,,
028,,Trevenant,"X , Y",Route 20,,
028,,Scyther,"X , Y",Route 21,,
028,,Spinda,"X , Y",Route 21,,
028,,Swablu,"X , Y 
Omega Ruby , Alpha Sapphire","Route 21
Sky Pillar, Route 114, Route 115",,
028,,Zigzagoon,"Omega Ruby , Alpha Sapphire","Petalburg Woods, Route 101, Route 102, Route 103, Route 104, Route 116, Route 117",,
028,,Wurmple,"Omega Ruby , Alpha Sapphire",Petalburg Woods,,
028,,Shroomish,"Omega Ruby , Alpha Sapphire",Petalburg Woods,,
028,,Makuhita,"Omega Ruby , Alpha Sapphire",Granite Cave,,
028,,Sableye,Alpha Sapphire,Granite Cave,,
028,,Mawile,Omega Ruby,Granite Cave,,
028,,Magnemite,"Omega Ruby , Alpha Sapphire","New Mauville, Route 110",,
028,,Voltorb,"Omega Ruby , Alpha Sapphire",New Mauville,,
028,,Grimer,Alpha Sapphire,Fiery Path,,
028,,Koffing,Omega Ruby,Fiery Path,,
028,,Slugma,"Omega Ruby , Alpha Sapphire",Fiery Path,,
028,,Numel,"Omega Ruby , Alpha Sapphire","Fiery Path, Route 112",,
028,,Machop,"Omega Ruby , Alpha Sapphire","Jagged Pass, Route 112",,
028,,Spoink,"Omega Ruby , Alpha Sapphire",Jagged Pass,,
028,,Bagon,"Omega Ruby , Alpha Sapphire",Meteor Falls,,
028,,Oddish,"Omega Ruby , Alpha Sapphire","Safari Zone, Route 117, Route 119, Route 120",,
028,,Doduo,"Omega Ruby , Alpha Sapphire",Safari Zone,,
028,,Vulpix,"Omega Ruby , Alpha Sapphire",Mt. Pyre,,
028,,Meditite,"Omega Ruby , Alpha Sapphire",Mt. Pyre,,
028,,Shuppet,"Omega Ruby , Alpha Sapphire","Mt. Pyre, Route 121, Route 123",,
028,,Spheal,"Omega Ruby , Alpha Sapphire",Shoal Cave,,
028,,Snorunt,"Omega Ruby , Alpha Sapphire",Shoal Cave,,
028,,Golbat,"Omega Ruby , Alpha Sapphire",Sky Pillar,,
028,,Ariados,"Omega Ruby , Alpha Sapphire",Sky Pillar,,
028,,Loudred,"Omega Ruby , Alpha Sapphire",Victory Road,,
028,,Poochyena,"Omega Ruby , Alpha Sapphire","Route 101, Route 103",,
028,,Lotad,Alpha Sapphire,"Route 102, Route 114",,
028,,Seedot,Omega Ruby,"Route 102, Route 114",,
028,,Ralts,"Omega Ruby , Alpha Sapphire",Route 102,,
028,,Tailow,"Omega Ruby , Alpha Sapphire",Route 104,,
028,,Sandshrew,"Omega Ruby , Alpha Sapphire",Route 110,,
028,,Skarmory,"Omega Ruby , Alpha Sapphire",Route 113,,
028,,Spinda,"Omega Ruby , Alpha Sapphire",Route 113,,
028,,Nincada,"Omega Ruby , Alpha Sapphire",Route 116,,
028,,Skitty,"Omega Ruby , Alpha Sapphire",Route 116,,
028,,Marill,"Omega Ruby , Alpha Sapphire","Route 117, Route 120",,
028,,Kecleon,"Omega Ruby , Alpha Sapphire","Route 118, Route 120, Route 121, Route 123",,
029,"Pokémon Gold, Silver, Crystal",Rattata,"Sprout Tower, Bell Tower dawn day",,,
029,"Pokémon Gold, Silver, Crystal",Slowpoke,Slowpoke Well surfing,,,
029,"Pokémon Gold, Silver, Crystal",Krabby,National Park fishing,,,
029,"Pokémon Gold, Silver, Crystal",Magikarp,"Blackthorn City, Route 43, Route 45, Dark Cave (Route 31 Side), Fuchsia City surfing
Route 45, Dragon’s Den, Lake of Rage, Fuchsia City fishing",,,
029,"Pokémon Gold, Silver, Crystal",Hoothoot,National Park gold silver night,,,
029,"Pokémon Gold, Silver, Crystal",Qwilfish,Route 32 – Swarm fishing,,,
029,"Pokémon Gold, Silver, Crystal",Remoraid,Route 44 – Swarm gold silver fishing,,,
029,"Pokémon Ruby, Sapphire, Emerald",Geodude,"Route 111, Route 114, Safari Zone Area 4",,,
029,"Pokémon Ruby, Sapphire, Emerald",Zubat,Altering Cave rocksmash,,,
029,"Pokémon Ruby, Sapphire, Emerald",Golbat,Victory Road B2F emerald,,,
029,"Pokémon Ruby, Sapphire, Emerald",Psyduck,Safari Zone Area 2 surfing,,,
029,"Pokémon Ruby, Sapphire, Emerald",Magikarp,"Sootopolis City surfing
Sootopolis City, Route 104 fishing",,,
029,"Pokémon Ruby, Sapphire, Emerald",Marill,Petalburg City surfing,,,
029,"Pokémon Ruby, Sapphire, Emerald",Smeargle,Artisan Cave emerald,,,
029,"Pokémon Ruby, Sapphire, Emerald",Shuckle,Safari Zone Area 6 emerald rocksmash,,,
029,"Pokémon Ruby, Sapphire, Emerald",Barboach,"Route 111, Route 114, Route 120, Meteor Falls fishing",,,
029,"Pokémon Ruby, Sapphire, Emerald",Whismur,Rusturf Tunnel,,,
029,"Pokémon Ruby, Sapphire, Emerald",Corphish,"Petalburg City, Route 102, Route 117 fishing",,,
029,"Pokémon Ruby, Sapphire, Emerald",Shuppet,Mt. Pyre 1F-3F sapphire emerald,,,
029,"Pokémon Ruby, Sapphire, Emerald",Duskull,Mt. Pyre 1F-3F ruby,,,
029,"Pokémon Ruby, Sapphire, Emerald",Wynaut,Mirage Island,,,
029,"Pokémon Ruby, Sapphire, Emerald",Carvanha,Route 119 fishing,,,
029,"Pokémon Ruby, Sapphire, Emerald",Wailmer,"Dewford Town, Slateport City, Route 105, Route 106, Route 107, Route 108, Route 109, Route 110, Route 115, Route 121, Route 123, Seafloor Cavern, Shoal Cave Main Cave fishing",,,
029,"Pokémon FireRed, LeafGreen",Paras,Mt. Moon B1F,,,
029,"Pokémon FireRed, LeafGreen",Tentacool,"Pallet Town, Cerulean City, Vermilion City, Vermilion City Port, Cinnabar Island, Route 4, Route 10, Route 11, Route 12, Route 13, Route 19, Route 20, Route 21, Route 24 surfing",,,
029,"Pokémon FireRed, LeafGreen",Psyduck,"Viridian City, Fuchsia City, Route 6, Route 22, Route 23, Route 25, Safari Zone firered surfing",,,
029,"Pokémon FireRed, LeafGreen",Zubat,Altering Cave,,,
029,"Pokémon FireRed, LeafGreen",Slowpoke,"Viridian City, Fuchsia City, Route 6, Route 22, Route 23, Route 25, Safari Zone leafgreen surfing",,,
029,"Pokémon FireRed, LeafGreen",Tangela,Route 21,,,
029,"Pokémon FireRed, LeafGreen",Magikarp,"Pallet Town, Viridian City, Cerulean City, Vermilion City, Vermilion City Port, Celadon City, Fuchsia City, Cinnabar Island, Route 4, Route 6, Route 10, Route 11, Route 12, Route 13, Route 19, Route 20, Route 21, Route 22, Route 23, Route 24, Route 25, Cerulean Cave 1F B1F, Safari Zone, Seafoam Islands B3F B4F, One Island, Four Island, Five Island, Treasure Beach, Kindle Road, Cape Brink, Bond Bridge, Resort Gorgeous, Water Labyrinth, Trainer Tower, Ruin Valley, Water Path, Green Path, Outcast Island, Memorial Pillar, Five Isle Meadow, Tanoby Ruins, Berry Forest, Icefall Cave Back Cave Entrance fishing",,,
029,"Pokémon FireRed, LeafGreen",Dunsparce,Three Isle Port,,,
029,"Pokémon FireRed, LeafGreen",Marill,Ruin Valley leafgreen surfing,,,
029,"Pokémon FireRed, LeafGreen",Hoppip,Memorial Pillar,,,
029,"Pokémon FireRed, LeafGreen",Wooper,Ruin Valley firered surfing,,,
029,"Pokémon FireRed, LeafGreen",Slugma,Mt. Ember Ruby Path B3F,,,
029,"Pokémon Diamond, Pearl, Platinum",Golbat,Victory Road B1F diamond pearl surfing,,,
029,"Pokémon Diamond, Pearl, Platinum",Gastly,Old Chateau,,,
029,"Pokémon Diamond, Pearl, Platinum",Magikarp,Route 219 fishing,,,
029,"Pokémon Diamond, Pearl, Platinum",Gyarados,"Route 229, Victory Road B1F, 1F fishing",,,
029,"Pokémon Diamond, Pearl, Platinum",Golduck,"Resort Area, Sendoff Spring surfing",,,
029,"Pokémon Diamond, Pearl, Platinum",Unown D,Solaceo Ruins Seventh Big Room,,,
029,"Pokémon Diamond, Pearl, Platinum",Unown E,Solaceo Ruins Fifth Big Room,,,
029,"Pokémon Diamond, Pearl, Platinum",Unown F,Solaceo Ruins Second Big Room,,,
029,"Pokémon Diamond, Pearl, Platinum",Unown I,Solaceo Ruins Fourth Big Room,,,
029,"Pokémon Diamond, Pearl, Platinum",Unown N,Solaceo Ruins Sixth Big Room,,,
029,"Pokémon Diamond, Pearl, Platinum",Unown R,Solaceo Ruins Third Big Room,,,
029,"Pokémon HeartGold, SoulSilver",Rattata,"Sprout Tower, Bell Tower dawn day",,,
029,"Pokémon HeartGold, SoulSilver",Geodude,"Ruins of Alph (Outside), Rock Tunnel B1F rocksmash",,,
029,"Pokémon HeartGold, SoulSilver",Poliwag,"Mt. Moon Square fishing
Mt. Moon Square – Clefairy Event surfing",,,
029,"Pokémon HeartGold, SoulSilver",Slowpoke,Slowpoke Well surfing,,,
029,"Pokémon HeartGold, SoulSilver",Magikarp,"Blackthorn City, Route 43, Route 45, Dark Cave (Route 31 Side), Fuchsia City surfing
Cliff Edge Gate, Johto Safari Zone (Swamp), Dragon’s Den, Lake of Rage, Fuchsia City, Mt. Moon Square, Cerulean Cave 1F 2F B1F fishing",,,
029,"Pokémon HeartGold, SoulSilver",Hoothoot,National Park night,,,
029,"Pokémon HeartGold, SoulSilver",Qwilfish,Route 32 – Swarm fishing,,,
029,"Pokémon HeartGold, SoulSilver",Remoraid,Route 44 – Swarm fishing,,,
029,"Pokémon HeartGold, SoulSilver",Relicanth,Route 11 – Swarm fishing,,,
029,"Pokémon Black, White",Claydol,"Relic Castle Volcarona’s Room, Room Before",,,
029,"Pokémon Black, White",Basculin Red Strip,"Striaton City, Route 1, Route 3, Route 6, Village Bridge, Wellspring Cave 1F, B1F, Pinwheel Forest, Lostlorn Forest, Dragonspiral Tower Outside, Challenger’s Cave, Victory Road surfing black 
 Striaton City, Route 1, Route 3, Route 6, Wellspring Cave 1F, B1F, Pinwheel Forest, Lostlorn Forest, Dragonspiral Tower Outside, Challenger’s Cave, Victory Road water surfing white",,,
029,"Pokémon Black, White",Basculin Blue Strip,"Striaton City, Route 1, Route 3, Route 6, Village Bridge, Wellspring Cave 1F, B1F, Pinwheel Forest, Lostlorn Forest, Dragonspiral Tower Outside, Challenger’s Cave, Victory Road surfing white 
 Striaton City, Route 1, Route 3, Route 6, Wellspring Cave 1F, B1F, Pinwheel Forest, Lostlorn Forest, Dragonspiral Tower Outside, Challenger’s Cave, Victory Road water surfing black",,,
029,"Pokémon Black, White",Frillish,"Driftveil City, Route 4, Route 17, Route 18, P2 Laboratory surfing",,,
029,"Pokémon Black, White",Stunkfish,"Icirrus City, Route 8, Moor of Icirrus shadow",,,
029,"Pokémon Black, White",Ducklett,Driftveil Drawbridge shadow,,,
029,"Pokémon Black, White",Swanna,Marvelous Bridge tallgrass,,,
029,"Pokémon Black, White",Audino,"Route 1, Route 2, Route 3 dustcloud",,,
029,"Pokémon Black, White",Drilbur,"Wellspring Cave 1F, B1F, Mistralton Cave, Chargestone Cave, Twist Mountain, Giant Chasm dustcloud",,,
029,"Pokémon Black, White",Excadrill,"Challenger’s Cave, Victory Road",,,
029,"Pokémon Black, White",Litwick,Celestial Tower 2F,,,
029,"Pokémon Black, White",Golett,Dragonspire Tower 2F,,,
029,"Pokémon Black2, White2",Grimer,"Castelia Sewers Spring, Summer fishing surfing",,,
029,"Pokémon Black2, White3",Baltoy,Relic Castle Volcarona’s Room,,,
029,"Pokémon Black2, White4",Patrat,Route 19 tallgrass,,,
029,"Pokémon Black2, White5",Basculin Red Strip,"Aspertia City, Route 1, Route 19, Wellspring Cave 1F, B1F, Dragonspiral Tower Outside, Clay Tunnel surfing black2
 Aspertia City, Route 1, Route 19, Wellspring Cave 1F, B1F, Dragonspiral Tower Outside, Clay Tunnel water surfing white2",,,
029,"Pokémon Black2, White6",Basculin Blue Strip,"Aspertia City, Route 1, Route 19, Wellspring Cave 1F, B1F, Dragonspiral Tower Outside, Clay Tunnel surfing white2
 Aspertia City, Route 1, Route 19, Wellspring Cave 1F, B1F, Dragonspiral Tower Outside, Clay Tunnel water surfing black2",,,
029,"Pokémon Black2, White7",Frilish,"Virbank City, Route 4, Route 17, Route 18, P2 Laboratory, Virbank Complex surfing",,,
029,"Pokémon Black2, White8",Stunkfish,Icirrus City surfing,,,
029,"Pokémon Black2, White9",Audino,"Virbank Complex, Reversal Mountain",,,
029,"Pokémon Black2, White10",Ducklett,Driftveil Drawbridge shadow,,,
029,"Pokémon Black2, White11",Swanna,Marvelous Bridge shadow,,,
029,"Pokémon Black2, White12",Drilbur,"Mistralton Cave, Chargestone Cave dustcloud",,,
029,"Pokémon Black2, White13",Excadrill,"Wellspring Cave 1F, B1F, Giant Chasm, Reversal Mountain, Seaside Cave dustcloud",,,
029,"Pokémon Black2, White14",Litwick,Celestial Tower 2F,,,
029,"Pokémon Black2, White15",Golurk,Dragonspiral Tower 2F,,,
029,"Pokémon X, Y",Poliwag,"Laverre City, Couriway Town, Route 14, Route 15, Route 16, Route 19, Route 21, Frost Cavern, Pokémon Village, Victory Road fishing",,,
029,"Pokémon X, Y",Magikarp,"Route 3, Route 22, Parfum Palace fishing",,,
029,"Pokémon X, Y",Luvdisc,"Cyllage City, Ambrette Town, Shalour City, Route 8, Route 12, Azure Bay fishing",,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Geodude,"Route 111, Route 114, Rusturf Tunnel rocksmash",,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Graveler,"Lilycove City, Seafloor Cavern Room 1 2 4, Shoal Cave Low Tide rocksmash",,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Tentacool,"Team Magma Hideout omegaruby surfing 
Team Aqua Hideout alphasapphire surfing",,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Golbat,"Scorched Slab, Seafloor Cavern Rooms, Victory Road 2F",,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Magikarp,"Sootopolis City surfing
Sootopolis City, Route 104 fishing",,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Barboach,"Route 111, Route 114, Route 120, Meteor Falls 1F 1R, Scorched Slab 1F B1F, Victory Road 2F fishing",,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Whismur,Rusturf Tunnel,,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Corphish,"Petalburg City, Route 102 fishing",,,
029,"Pokémon Omega Ruby, Alpha Sapphire",Wailmer,"Dewford Town, Slateport City, Mossdeep City, Pacifidlog City, Route 103, Route 105, Route 106, Route 107, Route 108, Route 109, Route 110, Route 115, Route 122, Route 124, Route 126, Route 127, Route 129, Sea Mauville, Seafloor Cavern Entrance Room 5 6, Shoal Cave High Tide fishing",,,
029,"Pokémon Sun, Moon",Rattata Alolan Form,Verdant Cavern dustcloud moon,,,
029,"Pokémon Sun, Moon",Diglett Alolan Form,"Route 7, Diglett’s Tunnel dustcloud",,,
029,"Pokémon Sun, Moon",Dugtrio Alolan Form,Poni Coast dustcloud,,,
029,"Pokémon Sun, Moon",Tentacool,Hano Beach water,,,
029,"Pokémon Sun, Moon",Yungoos,Verdant Cavern dustcloud sun,,,
029,"Pokémon Sun, Moon",Fomantis,Lush Jungle Shaking Tree,,,
029,"Pokémon UltraSun, UltraMoon",Rattata Alolan Form,Verdant Cavern dustcloud ultramoon,,,
029,"Pokémon UltraSun, UltraMoon",Diglett Alolan Form,"Route 7, Diglett’s Tunnel dustcloud",,,
029,"Pokémon UltraSun, UltraMoon",Dugtrio Alolan Form,Poni Coast dustcloud,,,
029,"Pokémon UltraSun, UltraMoon",Tentacool,Hano Beach water,,,
029,"Pokémon UltraSun, UltraMoon",Kecleon,Dividing Peak Tunnel Shadow,,,
029,"Pokémon UltraSun, UltraMoon",Yungoos,Verdant Cavern dustcloud ultrasun,,,
029,"Pokémon Sword, Shield",Skwovet,"Route 4, 5 (Berry Tree), Ballimere Lake (Visible) blizzard windy",,,
029,"Pokémon Sword, Shield",Greedent,"Route 6, 7, 9 (Berry Tree)",,,
029,"Pokémon Sword, Shield",Lunatone,"Giant’s Cap (Dirt, North) shield",,,
029,"Pokémon Sword, Shield",Solrock,"Giant’s Cap (Dirt, North) sword",,,
029,"Pokémon Sword, Shield",Slowpoke – Galarian Form,"Fields of Honor (Visible, Beach)",,,
029,"Pokémon Sword, Shield",Staryu,"Challenge Beach, Training Lowlands (Visible, Beach)",,,
029,"Pokémon Sword, Shield",Cryogonal,"Slippery Slope, Frostpoint Field (Visible) raindy thunderstorm windy",,,
029,"Pokémon Sword, Shield",Mime Jr.,"Frostpoint Field, Snowslide Slope, Giant’s Foot, Three-Point Pass (Hidden) windy 
Frigid Sea (Hidden) harshsun windy
Ballimere Lake (Hidden) blizzard windy",,,
029,"Pokémon Sword, Shield",Beldum,Snowslide Slope (Visible) rainy thunderstorm windy,,,
029,"Pokémon Sword, Shield",Frosmoth,Path to the Peak (Visible) rainy thunderstorm windy,,,
029,"Pokémon Sword, Shield",Spheal,Frigid Sea (Visible) harshsun windy,,,
029,"Pokémon Sword, Shield",Avalugg,Frigid Sea (Visible) harshsun windy surfing,,,
030,Rustling Grass,Pokémon,Black & White,Black2 & White2,,
030,Rustling Grass,Butterfree,Route 12 white,,,
030,Rustling Grass,Beedrill,Route 12 black,,,
030,Rustling Grass,Clefable,Giant Chasm (Crater Forest),Giant Chasm,,
030,Rustling Grass,Ninetales,Abundant Shrine,Abundant Shrine,,
030,Rustling Grass,Wigglytuff,Route 14,"Routes 1, 2, Dreamyard",,
030,Rustling Grass,Crobat,"Route 13, Giant Chasm (entrance)",Dreamyard,,
030,Rustling Grass,Azumarill,,"Routes 6, 11, 22, Abundant Shrine, Village Bridge",,
030,Rustling Grass,Dunsparce,,"Routes 1, 2, 6, 12, 18, 20, Dreamyard, Floccesy Ranch, Nature Preserve, Victory Road (grove, cave entrance), Village Bridge",,
030,Rustling Grass,Sunflora,Route 12,,,
030,Rustling Grass,Tyranitar,Route 15,Route 15,,
030,Rustling Grass,Shiftry,,Nature Preserve,,
030,Rustling Grass,Slaking,,Pinwheel Forest (inside),,
030,Rustling Grass,Delcatty,,Castelia City white2,,
030,Rustling Grass,Castform,,Route 6,,
030,Rustling Grass,Metagross,Giant Chasm (Crater Forest),Giant Chasm (Crater Forest),,
030,Rustling Grass,Roserade,,"Route 12, Lostlorn Forest, Victory Road (grove)",,
030,Rustling Grass,Vespiqueen,Route 12,"Route 12, Lostlorn Forest",,
030,Rustling Grass,Lopunny,,Castelia City black2,,
030,Rustling Grass,Mismagius,Abundant Shrine white,,,
030,Rustling Grass,Honchkrow,Abundant Shrine black,,,
030,Rustling Grass,Magnezone,,P2 Laboratory,,
030,Rustling Grass,Lickilicky,,Route 2,,
030,Rustling Grass,Tangrowth,"Route 13, Giant Chasm (entrance)","Route 13, Giant Chasm (entrance)",,
030,Rustling Grass,Yanmega,,"Route 3, Pinwheel Forest (outside)",,
030,Rustling Grass,Gliscor,"Route 11, 15","Routes 11, 15, 23",,
030,Rustling Grass,Mamoswine,Giant Chasm (Crater Forest),Giant Chasm (Crater Forest),,
030,Rustling Grass,Patrat,,Route 19,,
030,Rustling Grass,Stoutland,"Route 10, Cold Storage, P2 Laboratory","Routes 1, 2, 3, P2 Laboratory",,
030,Rustling Grass,Pansage,"Lostlorn Forest, Pinwheel Forest (inside)","Lostlorn Forest, Pinwheel Forest (inside)",,
030,Rustling Grass,Pansear,"Lostlorn Forest, Pinwheel Forest (inside)","Lostlorn Forest, Pinwheel Forest (inside)",,
030,Rustling Grass,Panpour,"Lostlorn Forest, Pinwheel Forest (inside)","Lostlorn Forest, Pinwheel Forest (inside)",,
030,Rustling Grass,Musharna,Dreamyard,Dreamyard,,
030,Rustling Grass,Unfezant,"Routes 6, 7, 12, Dragonspiral Tower, Lostlorn Forest","Routes 3, 6, 7, 12, Dragonspiral Tower, Victory Road (cave entrance)",,
030,Rustling Grass,Audino,"Routes 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16 and 18, Cold Storage, P2 Laboratory, Dreamyard, Pinwheel Forest, Lostlorn Forest, Dragonspiral Tower, Village Bridge, Giant Chasm and Abundant Shrine","Routes 1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 18, 20, 22, 23,
Abundant Shrine, Castelia City, Dragonspiral Tower, Dreamyard,
Floccesy Ranch, Giant Chasm, Lostlorn Forest, P2 Laboratory, Pinwheel Forest, Reversal Mountain, Victory Road, Nature Preserve, Village Bridge, Virbank Complex",,
